IndexNum,Week,VisitorName,HomeTeam,GameDate,GameTime,DisplayValue,InPool,PointSpread,GameId,VS,Station,Mobile
768,12,UConn,Army,11/19/22,12:00:00 PM,,No,,,,,,
769,12,UTSA,Rice,11/19/22,01:00:00 PM,,No,,,,,,
770,12,Boston College,Notre Dame,11/19/22,02:30:00 PM,,No,,,,,,
771,12,Akron,Buffalo,11/19/22,03:30:00 PM,,No,,,,,,
772,12,Utah Tech,BYU,11/19/22,03:30:00 PM,,No,,,,,,
773,12,UL Monroe,Troy,11/19/22,03:30:00 PM,,No,,,,,,
774,12,Louisiana Tech,Charlotte,11/19/22,03:30:00 PM,,No,,,,,,
775,12,Florida Atlantic,Middle Tennessee,11/19/22,03:30:00 PM,,No,,,,,,
776,12,Florida International,UTEP,11/19/22,04:00:00 PM,,No,,,,,,
777,12,Arkansas State,Texas State,11/19/22,05:00:00 PM,,No,,,,,,
778,12,Marshall,Georgia Southern,11/19/22,06:00:00 PM,,No,,,,,,
779,12,Boise State,Wyoming,11/19/22,07:00:00 PM,,No,,,,,,
780,12,Fresno State,Nevada,11/19/22,10:30:00 PM,,No,,,,,,
781,12,UNLV,Hawai'i,11/19/22,11:59:00 PM,,No,,,,,,
782,13,Ball State,Miami (OH),11/22/22,07:00:00 PM,,No,,,,,,
783,13,Bowling Green,Ohio,11/22/22,07:00:00 PM,,No,,,,,,
784,13,Mississippi State,Ole Miss,11/24/22,07:00:00 PM,,No,,,,,,
785,13,Baylor,Texas,11/25/22,,,No,,,,,,
786,13,NC State,North Carolina,11/25/22,,,No,,,,,,
787,13,Utah State,Boise State,11/25/22,12:00:00 PM,,No,,,,,,
788,13,Central Michigan,Eastern Michigan,11/25/22,12:00:00 PM,,No,,,,,,
789,13,Toledo,Western Michigan,11/25/22,12:00:00 PM,,No,,,,,,
790,13,Arizona State,Arizona,11/25/22,03:00:00 PM,,No,,,,,,
791,13,Arkansas,Missouri,11/25/22,03:30:00 PM,,No,,,,,,
792,13,New Mexico,Colorado State,11/25/22,03:30:00 PM,,No,,,,,,
793,13,Nebraska,Iowa,11/25/22,04:00:00 PM,,No,,,,,,
794,13,UCLA,California,11/25/22,04:30:00 PM,,No,,,,,,
795,13,Florida,Florida State,11/25/22,07:30:00 PM,,No,,,,,,
796,13,Wyoming,Fresno State,11/25/22,10:00:00 PM,,No,,,,,,
797,13,Auburn,Alabama,11/26/22,,,No,,,,,,
798,13,Georgia Tech,Georgia,11/26/22,,,No,,,,,,
799,13,Louisville,Kentucky,11/26/22,,,No,,,,,,
800,13,South Carolina,Clemson,11/26/22,,,No,,,,,,
801,13,LSU,Texas A&M,11/26/22,,,No,,,,,,
802,13,Tennessee,Vanderbilt,11/26/22,,,No,,,,,,
803,13,Oregon,Oregon State,11/26/22,,,No,,,,,,
804,13,Utah,Colorado,11/26/22,,,No,,,,,,
805,13,BYU,Stanford,11/26/22,,,No,,,,,,
806,13,Washington,Washington State,11/26/22,,,No,,,,,,
807,13,Iowa State,TCU,11/26/22,,,No,,,,,,
808,13,Kansas,Kansas State,11/26/22,,,No,,,,,,
809,13,Oklahoma,Texas Tech,11/26/22,,,No,,,,,,
810,13,West Virginia,Oklahoma State,11/26/22,,,No,,,,,,
811,13,Notre Dame,USC,11/26/22,,,No,,,,,,
812,13,Army,UMass,11/26/22,,,No,,,,,,
813,13,New Mexico State,Liberty,11/26/22,,,No,,,,,,
814,13,Illinois,Northwestern,11/26/22,,,No,,,,,,
815,13,Minnesota,Wisconsin,11/26/22,,,No,,,,,,
816,13,Purdue,Indiana,11/26/22,,,No,,,,,,
817,13,Rutgers,Maryland,11/26/22,,,No,,,,,,
818,13,Michigan State,Penn State,11/26/22,,,No,,,,,,
819,13,Syracuse,Boston College,11/26/22,,,No,,,,,,
820,13,Wake Forest,Duke,11/26/22,,,No,,,,,,
821,13,Pittsburgh,Miami,11/26/22,,,No,,,,,,
822,13,Virginia,Virginia Tech,11/26/22,,,No,,,,,,
823,13,Nevada,UNLV,11/26/22,,,No,,,,,,
824,13,East Carolina,Temple,11/26/22,,,No,,,,,,
825,13,Tulane,Cincinnati,11/26/22,,,No,,,,,,
826,13,Memphis,SMU,11/26/22,,,No,,,,,,
827,13,UCF,South Florida,11/26/22,,,No,,,,,,
828,13,Tulsa,Houston,11/26/22,,,No,,,,,,
829,13,Akron,Northern Illinois,11/26/22,,,No,,,,,,
830,13,Kent State,Buffalo,11/26/22,,,No,,,,,,
831,13,Coastal Carolina,James Madison,11/26/22,,,No,,,,,,
832,13,Troy,Arkansas State,11/26/22,,,No,,,,,,
833,13,Old Dominion,South Alabama,11/26/22,,,No,,,,,,
834,13,Georgia State,Marshall,11/26/22,,,No,,,,,,
835,13,Michigan,Ohio State,11/26/22,12:00:00 PM,,No,,,,,,
836,13,Western Kentucky,Florida Atlantic,11/26/22,12:00:00 PM,,No,,,,,,
837,13,Rice,North Texas,11/26/22,02:00:00 PM,,No,,,,,,
838,13,Hawai'i,San José State,11/26/22,03:30:00 PM,,No,,,,,,
839,13,UAB,Louisiana Tech,11/26/22,03:30:00 PM,,No,,,,,,
840,13,UTEP,UTSA,11/26/22,03:30:00 PM,,No,,,,,,
841,13,Southern Miss,UL Monroe,11/26/22,05:00:00 PM,,No,,,,,,
842,13,Louisiana,Texas State,11/26/22,05:00:00 PM,,No,,,,,,
843,13,Appalachian State,Georgia Southern,11/26/22,06:00:00 PM,,No,,,,,,
844,13,Middle Tennessee,Florida International,11/26/22,06:00:00 PM,,No,,,,,,
845,13,Air Force,San Diego State,11/26/22,09:00:00 PM,,No,,,,,,
846,14,TBD,TBD,12/02/22,,,No,,,,,,
847,14,TBD,TBD,12/02/22,08:00:00 PM,,No,,,,,,
848,14,TBD,TBD,12/03/22,,,No,,,,,,
849,14,TBD,TBD,12/03/22,12:00:00 PM,,No,,,,,,
850,14,TBD,TBD,12/03/22,12:00:00 PM,,No,,,,,,
851,14,TBD,TBD,12/03/22,03:30:00 PM,,No,,,,,,
852,14,TBD,TBD,12/03/22,04:00:00 PM,,No,,,,,,
853,14,TBD,TBD,12/03/22,04:00:00 PM,,No,,,,,,
854,14,TBD,TBD,12/03/22,08:00:00 PM,,No,,,,,,
855,14,TBD,TBD,12/03/22,08:00:00 PM,,No,,,,,,
856,15,Navy,Army,12/10/22,03:00:00 PM,,No,,,,,,
KU,Kansas,Kansas Jayhawks,2305
RUTG,Rutgers,Rutgers Scarlet Knights,164
GASO,Georgia Southern,Georgia Southern Eagles,290
SDAK,South Dakota,South Dakota Coyotes,233
VILL,Villanova,Villanova Wildcats,222
FSU,Florida State,Florida State Seminoles,52
MD,Maryland,Maryland Terrapins,120
UNI,Northern Iowa,Northern Iowa Panthers,2460
NDSU,North Dakota State,North Dakota State Bison,2449
UGA,Georgia,Georgia Bulldogs,61
ND,Notre Dame,Notre Dame Fighting Irish,87
NIU,Northern Illinois,Northern Illinois Huskies,2459
UTU,Utah Tech,Utah Tech Trailblazers,3101
WCU,Western Carolina,Western Carolina Catamounts,2717
RICH,Richmond,Richmond Spiders,257
UTEP,UTEP,UTEP Miners,2638
ORE,Oregon,Oregon Ducks,2483
CAM,Campbell,Campbell Fighting Camels,2097
INST,Indiana State,Indiana State Sycamores,282
DUKE,Duke,Duke Blue Devils,150
WIU,Western Illinois,Western Illinois Leathernecks,2710
USU,Utah State,Utah State Aggies,328
MSU,Michigan State,Michigan State Spartans,127
USF,South Florida,South Florida Bulls,58
FRES,Fresno State,Fresno State Bulldogs,278
TNST,Tennessee State,Tennessee State Tigers,2634
HOU,Houston,Houston Cougars,248
ARMY,Army,Army Black Knights,349
WVU,West Virginia,West Virginia Mountaineers,277
EKU,Eastern Kentucky,Eastern Kentucky Colonels,2198
VT,Virginia Tech,Virginia Tech Hokies,259
NICH,Nicholls,Nicholls Colonels,2447
WSU,Washington State,Washington State Cougars,265
ISU,Iowa State,Iowa State Cyclones,66
TEX,Texas,Texas Longhorns,251
IDHO,Idaho,Idaho Vandals,70
UNLV,UNLV,UNLV Rebels,2439
PSU,Penn State,Penn State Nittany Lions,213
ALB,Albany,Albany Great Danes,399
SDSU,San Diego State,San Diego State Aztecs,21
TOW,Towson,Towson Tigers,119
UTC,Chattanooga,Chattanooga Mocs,236
ME,Maine,Maine Black Bears,311
SELA,SE Louisiana,SE Louisiana Lions,2545
VMI,VMI,VMI Keydets,2678
LAM,Lamar,Lamar Cardinals,2320
MTSU,Middle Tennessee,Middle Tennessee Blue Raiders,2393
W&M,William & Mary,William & Mary Tribe,2729
WYO,Wyoming,Wyoming Cowboys,2751
USA,South Alabama,South Alabama Jaguars,6
FAMU,Florida A&M,Florida A&M Rattlers,50
NMSU,New Mexico State,New Mexico State Aggies,166
UTAH,Utah,Utah Utes,254
FLA,Florida,Florida Gators,57
NU,Northwestern,Northwestern Wildcats,77
BAY,Baylor,Baylor Bears,239
IOWA,Iowa,Iowa Hawkeyes,2294
BALL,Ball State,Ball State Cardinals,2050
CONN,UConn,UConn Huskies,41
ASU,Arizona State,Arizona State Sun Devils,9
SDST,South Dakota State,South Dakota State Jackrabbits,2571
MER,Mercer,Mercer Bears,2382
CLT,Charlotte,Charlotte 49ers,2429
JMU,James Madison,James Madison Dukes,256
ALA,Alabama,Alabama Crimson Tide,333
MEM,Memphis,Memphis Tigers,235
CLEM,Clemson,Clemson Tigers,228
CSU,Colorado State,Colorado State Rams,36
FAU,Florida Atlantic,Florida Atlantic Owls,2226
AAMU,Alabama A&M,Alabama A&M Bulldogs,2010
WEB,Weber State,Weber State Wildcats,2692
IU,Indiana,Indiana Hoosiers,84
STAN,Stanford,Stanford Cardinal,24
UAB,UAB,UAB Blazers,5
TLSA,Tulsa,Tulsa Golden Hurricane,202
BCU,Bethune-Cookman,Bethune-Cookman Wildcats,2065
ELON,Elon,Elon Phoenix,2210
HBU,Houston Baptist,Houston Baptist Huskies,2277
WMU,Western Michigan,Western Michigan Broncos,2711
BSU,Boise State,Boise State Broncos,68
WISC,Wisconsin,Wisconsin Badgers,275
MICH,Michigan,Michigan Wolverines,130
UL,Louisiana,Louisiana Ragin' Cajuns,309
LSU,LSU,LSU Tigers,99
LT,Louisiana Tech,Louisiana Tech Bulldogs,2348
GWEB,Gardner-Webb,Gardner-Webb Bulldogs,2241
AKR,Akron,Akron Zips,2006
SUU,Southern Utah,Southern Utah Thunderbirds,253
YSU,Youngstown State,Youngstown State Penguins,2754
ILL,Illinois,Illinois Fighting Illini,356
TENN,Tennessee,Tennessee Volunteers,2633
AFA,Air Force,Air Force Falcons,2005
TTU,Texas Tech,Texas Tech Red Raiders,2641
CHSO,Charleston Southern,Charleston Southern Buccaneers,2127
WKU,Western Kentucky,Western Kentucky Hilltoppers,98
ARK,Arkansas,Arkansas Razorbacks,8
BC,Boston College,Boston College Eagles,103
UNC,North Carolina,North Carolina Tar Heels,153
EIU,Eastern Illinois,Eastern Illinois Panthers,2197
ULM,UL Monroe,UL Monroe Warhawks,2433
MIZ,Missouri,Missouri Tigers,142
SC,South Carolina,South Carolina Gamecocks,2579
MSST,Mississippi State,Mississippi State Bulldogs,344
TeamID,CollegeName,TeamName,LogoID
SEMO,Southeast Missouri State,Southeast Missouri State Redhawks,2546
USC,USC,USC Trojans,30
UCF,UCF,UCF Knights,2116
LOU,Louisville,Louisville Cardinals,97
PRST,Portland State,Portland State Vikings,2502
SMU,SMU,SMU Mustangs,2567
SAC,Sacramento State,Sacramento State Hornets,16
ETSU,East Tennessee State,East Tennessee State Buccaneers,2193
NWST,Northwestern State,Northwestern State Demons,2466
VAN,Vanderbilt,Vanderbilt Commodores,238
STBK,Stony Brook,Stony Brook Seawolves,2619
RMU,Robert Morris,Robert Morris Colonials,2523
MTST,Montana State,Montana State Bobcats,147
TROY,Troy,Troy Trojans,2653
CIT,The Citadel,The Citadel Bulldogs,2643
WAKE,Wake Forest,Wake Forest Demon Deacons,154
NAVY,Navy,Navy Midshipmen,2426
SFPA,St. Francis (PA),St. Francis (PA) Red Flash,2598
UCLA,UCLA,UCLA Bruins,26
SCST,South Carolina State,South Carolina State Bulldogs,2569
BYU,BYU,BYU Cougars,252
LAF,Lafayette,Lafayette Leopards,322
SHSU,Sam Houston,Sam Houston Bearkats,2534
COLO,Colorado,Colorado Buffaloes,38
FOR,Fordham,Fordham Rams,2230
UVA,Virginia,Virginia Cavaliers,258
UK,Kentucky,Kentucky Wildcats,96
HOW,Howard,Howard Bison,47
KENN,Kennesaw State,Kennesaw State Owls,338
UTSA,UTSA,UTSA Roadrunners,2636
UNM,New Mexico,New Mexico Lobos,167
GRAM,Grambling,Grambling Tigers,2755
ORST,Oregon State,Oregon State Beavers,204
UNA,North Alabama,North Alabama Lions,2453
AUB,Auburn,Auburn Tigers,2
TEM,Temple,Temple Owls,218
CMU,Central Michigan,Central Michigan Chippewas,2117
MUR,Murray State,Murray State Racers,93
OHIO,Ohio,Ohio Bobcats,195
OSU,Ohio State,Ohio State Buckeyes,194
WAG,Wagner,Wagner Seahawks,2681
TCU,TCU,TCU Horned Frogs,2628
CCSU,Central Connecticut,Central Connecticut Blue Devils,2115
CAL,California,California Golden Bears,25
LIB,Liberty,Liberty Flames,2335
WASH,Washington,Washington Huskies,264
KSU,Kansas State,Kansas State Wildcats,2306
M-OH,Miami (OH),Miami (OH) RedHawks,193
UAPB,Arkansas-Pine Bluff,Arkansas-Pine Bluff Golden Lions,2029
UNH,New Hampshire,New Hampshire Wildcats,160
CARK,Central Arkansas,Central Arkansas Bears,2110
RICE,Rice,Rice Owls,242
MIA,Miami,Miami Hurricanes,2390
TULN,Tulane,Tulane Green Wave,2655
GT,Georgia Tech,Georgia Tech Yellow Jackets,59
DUQ,Duquesne,Duquesne Dukes,2184
OKST,Oklahoma State,Oklahoma State Cowboys,197
USM,Southern Miss,Southern Miss Golden Eagles,2572
ARST,Arkansas State,Arkansas State Red Wolves,2032
COLG,Colgate,Colgate Raiders,2142
EMU,Eastern Michigan,Eastern Michigan Eagles,2199
BRY,Bryant,Bryant Bulldogs,2803
FIU,Florida International,Florida International Panthers,2229
DEL,Delaware,Delaware Blue Hens,48
SJSU,San José State,San José State Spartans,23
UNT,North Texas,North Texas Mean Green,249
APP,Appalachian State,Appalachian State Mountaineers,2026
CIN,Cincinnati,Cincinnati Bearcats,2132
ARIZ,Arizona,Arizona Wildcats,12
TXST,Texas State,Texas State Bobcats,326
KENT,Kent State,Kent State Golden Flashes,2309
FUR,Furman,Furman Paladins,231
APSU,Austin Peay,Austin Peay Governors,2046
NCAT,North Carolina A&T,North Carolina A&T Aggies,2448
MISS,Ole Miss,Ole Miss Rebels,145
NORF,Norfolk State,Norfolk State Spartans,2450
TAR,Tarleton,Tarleton Texans,2627
SOU,Southern,Southern Jaguars,2582
BGSU,Bowling Green,Bowling Green Falcons,189
MASS,UMass,UMass Minutemen,113
CP,Cal Poly,Cal Poly Mustangs,13
SAM,Samford,Samford Bulldogs,2535
MRSH,Marshall,Marshall Thundering Herd,276
UTM,UT Martin,UT Martin Skyhawks,2630
EWU,Eastern Washington,Eastern Washington Eagles,331
ALCN,Alcorn State,Alcorn State Braves,2016
ACU,Abilene Christian,Abilene Christian Wildcats,2000
NEB,Nebraska,Nebraska Cornhuskers,158
ECU,East Carolina,East Carolina Pirates,151
UNCO,Northern Colorado,Northern Colorado Bears,2458
LIU,Long Island University,Long Island University Sharks,112358
ALST,Alabama State,Alabama State Hornets,2011
TXSO,Texas Southern,Texas Southern Tigers,2640
JVST,Jacksonville State,Jacksonville State Gamecocks,55
TOL,Toledo,Toledo Rockets,2649
URI,Rhode Island,Rhode Island Rams,227
NEV,Nevada,Nevada Wolf Pack,2440
UIW,Incarnate Word,Incarnate Word Cardinals,2916
NAU,Northern Arizona,Northern Arizona Lumberjacks,2464
BUCK,Bucknell,Bucknell Bison,2083
SFA,Stephen F. Austin,Stephen F. Austin Lumberjacks,2617
NCST,NC State,NC State Wolfpack,152
ILST,Illinois State,Illinois State Redbirds,2287
SYR,Syracuse,Syracuse Orange,183
WOF,Wofford,Wofford Terriers,2747
PUR,Purdue,Purdue Boilermakers,2509
UND,North Dakota,North Dakota Fighting Hawks,155
CCU,Coastal Carolina,Coastal Carolina Chanticleers,324
IDST,Idaho State,Idaho State Bengals,304
SIU,Southern Illinois,Southern Illinois Salukis,79
PITT,Pittsburgh,Pittsburgh Panthers,221
HAW,Hawai'i,Hawai'i Rainbow Warriors,62
HC,Holy Cross,Holy Cross Crusaders,107
TNTC,Tennessee Tech,Tennessee Tech Golden Eagles,2635
MINN,Minnesota,Minnesota Golden Gophers,135
MOST,Missouri State,Missouri State Bears,2623
OU,Oklahoma,Oklahoma Sooners,201
ODU,Old Dominion,Old Dominion Monarchs,295
UCD,UC Davis,UC Davis Aggies,302
GAST,Georgia State,Georgia State Panthers,2247
MCN,McNeese,McNeese Cowboys,2377
MORG,Morgan State,Morgan State Bears,2415
TA&M,Texas A&M,Texas A&M Aggies,245
BUFF,Buffalo,Buffalo Bulls,2084
